File,Year,Workplace,Position,CleanedPosition,PlaceLat,PlaceLon,PlaceArea,PlaceCity,FullName,Gender,TotalIncome,ReporterIncome,SpouseIncome,Income1,Income2,Income3,Income4,Income5,Outcome1,Outcome2,Outcome3,RealEstateType1,RealEstateArea1,RealEstateType2,RealEstateArea2,RealEstateType3,RealEstateArea3,RealEstateType4,RealEstateArea4,RealEstateType5,RealEstateArea5,RealEstateType6,RealEstateArea6,RealEstateType7,RealEstateArea7,RealEstateType8,RealEstateArea8,RealEstateType9,RealEstateArea9,RealEstateType10,RealEstateArea10,RealEstateType11,RealEstateArea11,RealEstateType12,RealEstateArea12,RealEstateType13,RealEstateArea13,RealEstateType14,RealEstateArea14,RealEstateType15,RealEstateArea15,RealEstateType16,RealEstateArea16,RealEstateType17,RealEstateArea17,RealEstateType18,RealEstateArea18,RealEstateType19,RealEstateArea19,RealEstateType20,RealEstateArea20,RealEstateType21,RealEstateArea21,RealEstateType22,RealEstateArea22,RealEstateType23,RealEstateArea23,RealEstateType24,RealEstateArea24,RealEstateType25,RealEstateArea25,RealEstateType26,RealEstateArea26,RealEstateType27,RealEstateArea27,RealEstateType28,RealEstateArea28,RealEstateType29,RealEstateArea29,RealEstateType30,RealEstateArea30,RealEstateType31,RealEstateArea31,PropertyType1,PropertyDescription1,PropertyType2,PropertyDescription2,PropertyType3,PropertyDescription3,PropertyType4,PropertyDescription4,PropertyType5,PropertyDescription5,RelativeIncome1,RelativeIncome2,RelativeIncome3,RelativeIncome4,RelativeIncome5,RelativeIncome6,RelativeOutcome1,RelativeOutcome2,RelativeOutcome3,RelativeOutcome4,RelativeRealEstateType1,RelativeRealEstateArea1,RelativeRealEstateType2,RelativeRealEstateArea2,RelativeRealEstateType3,RelativeRealEstateArea3,RelativeRealEstateType4,RelativeRealEstateArea4,RelativeRealEstateType5,RelativeRealEstateArea5,RelativeRealEstateType6,RelativeRealEstateArea6,RelativeRealEstateType7,RelativeRealEstateArea7,RelativeRealEstateType8,RelativeRealEstateArea8,RelativeRealEstateType9,RelativeRealEstateArea9,RelativeRealEstateType10,RelativeRealEstateArea10,RelativeRealEstateType11,RelativeRealEstateArea11,RelativeRealEstateType12,RelativeRealEstateArea12,RelativeRealEstateType13,RelativeRealEstateArea13,RelativeRealEstateType14,RelativeRealEstateArea14,RelativeRealEstateType15,RelativeRealEstateArea15,RelativeRealEstateType16,RelativeRealEstateArea16,RelativeRealEstateType17,RelativeRealEstateArea17,RelativeRealEstateType18,RelativeRealEstateArea18,RelativeRealEstateType19,RelativeRealEstateArea19,RelativeRealEstateType20,RelativeRealEstateArea20,RelativeRealEstateType21,RelativeRealEstateArea21,RelativeRealEstateType22,RelativeRealEstateArea22,RelativeRealEstateType23,RelativeRealEstateArea23,RelativeRealEstateType24,RelativeRealEstateArea24,RelativeRealEstateType25,RelativeRealEstateArea25,RelativeRealEstateType26,RelativeRealEstateArea26,RelativeRealEstateType27,RelativeRealEstateArea27,RelativeRealEstateType28,RelativeRealEstateArea28,RelativeRealEstateType29,RelativeRealEstateArea29,RelativeRealEstateType30,RelativeRealEstateArea30,RelativeRealEstateType31,RelativeRealEstateArea31,RelativeRealEstateType32,RelativeRealEstateArea32,RelativePropertyType1,RelativePropertyDescription1,RelativePropertyType2,RelativePropertyDescription2,RelativePropertyType3,RelativePropertyDescription3,RelativePropertyType4,RelativePropertyDescription4,RelativePropertyType5,RelativePropertyDescription5,RelativePropertyType6,RelativePropertyDescription6,RelativePropertyType7,RelativePropertyDescription7,RelativePropertyType8,RelativePropertyDescription8,RelativePropertyType9,RelativePropertyDescription9,RelativePropertyType10,RelativePropertyDescription10
files/2015-2016/201608192336297.xlsx,2015,Каипова Нурила Кочкоровна,И.о председателя,председатель,42.8807207,74.6092764,Чуйская область,Бишкек,Ошский межрайонный суд,М,721752.0,366402.0,355350.0,366402,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",355350,"","","","","","","","","",дом с земельным участком,17000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709071630521.xlsx,2016,Муниципальная администрация мэрии гор.Бишкек по Свердловскому району,Экс-заместитель главы,заместитель главы,42.8744034,74.6345794,Чуйская область,Бишкек,Шакитов Сагынбек Усеналыевич,М,193433.0,193433.0,0.0,193 433 с. - по месту основной работы,"","","","","","","",дом,135,земельный участок,200,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201708041539064.xlsx,2016,Государственная регистрационная служба при Правительстве Кыргызской Республики,Заместитель председателя,заместитель председателя,42.8711535,74.6023662,Чуйская область,Бишкек,Догоев Дастан Давлетович ,М,979772.48,776910.51,202861.97,"776910,51 (доходы по основному месту работы)","","","","",-,"","",квартира ,44.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-,-,"","","","","","","","","202861,97 (доходы по основному месту работы)","","","","","",-,"","","",-,-,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-,-,"","","","","","","","","","","","","","","","","",""
files/2015-2016/201611151610234.xlsx,2015,Муниципальная администрация мэрии г.Бишкек по Ленинскому административному району,Глава,глава,42.8761068,74.5865111,Чуйская область,Бишкек,Аскар уулу Мирлан ,М,606710.0,606710.0,0.0,456 530 - з/пл,150 180 - пенсия,"","","","","","",земельный участок,980.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Тойота Фораннер, 2004г вып.","","","","","","","","","","","","","","","","","",""
files/2015-2016/2017082220494213.xlsx,2016,Государственная администрация Кеминского района Чуйской области,Руководитель аппарата,руководитель аппарата,42.7819104,75.6903001,Чуйская область,Кемин,Абдрахманов Анвар Шералиевич,М,246751.0,224751.0,22000.0,224 751 с.-по месту основной работы,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22 000 с.- по месту основной работы,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609262223231.xlsx,2015,Аппарат Жогорку Кенеша Кыргызской Республики,Заведующий сектором,заведующий сектором,41.20438,74.766098,Чуйская область,Бишкек,Алишев Сыланбек Маматович,М,505221.0,505221.0,0.0,505221.0,"","","","","","","",дом,51.0,земельный участок,4 сотки,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Тойота Камри, 2003г вып., V-3.0","","","","","","","","","","","","","","","","","","",дом,63.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201708220002337.xlsx,2016,Полномочное представительство Правительства Кыргызской Республики в Иссык-Кульской области,Первый заместитель  полномочного представителя,первый заместитель  полномочного представителя,42.1859428,77.5619419,Иссык-Кульская область,Каракол,Монолдоров Дамир Черикович,М,721728.0,721728.0,0.0,161 728 с.-по месту основной работы,560000 - др. виды доходов,"","","",750 000 с.,"","",дом,250,летнее кафе,30,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Лексус-300, 2003г.","","","","","","","","","","","","","","","","","","",квартира,103,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201708071403595.xlsx,2016,Министерство юстиции Кыргызской Республики,Заместитель министра ,заместитель министра,42.8741813,74.5744432,Чуйская область,Бишкек,Дооталиев Улан Тимурович  ,М,4549581.92,4236229.65,313352.27,"736229,65 (доходы по месту основной работы)",3500000,"","","",-,"","",квартира,70,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",мотоцикл,kawasaki ninja 650,"","","","","","","","","26352,27 (декретный отпуск)",287000,"","","","",910000,"","","",квартира,50,земельный участок,600,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Тойота Хайлендер, 2009 ","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609261657535.xlsx,2015,Аппарат Правительства Кыргызской Республики,Эксперт,эксперт,42.8800704,74.6039909,Чуйская область,Бишкек,Оморов Азамат Каныбекович,М,567791.0,567791.0,0.0,567791,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609192103320.xlsx,2015,Аппарат Президента Кыргызской Республики,Эксперт,эксперт,42.8807207,74.6092764,Чуйская область,Бишкек,Пискур Александра Владимировна,Ж,1059020.0,622322.0,436698.0,502 322 - по месту основной работы,120 000-дарение,"","","","","","",квартира (строящаяся),"45,5",земельный участок (с/х назначения),-,земельный участок (с/х назначения),-,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",236 698-по месту основной работы,200 000 - пенсия,"","","","","","","","",дом,"148,2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016082321391414.xlsx,2015,Бакай-Атинская районная государственная администрация,Экс-руководитель аппарата,руководитель аппарата,42.4863001,71.9101953,Таласская область,Бакай-Ата,Мамбетов Нурдин Жуматаевич,М,503800.0,453400.0,50400.0,"56 000 - з/пл., матер.помощь",37 400 - пенсия,120 000 - доходы от подсобного хозяйства,240 000 - доходы от сельхоз.деят.,"","","","","дом (12,5% доли)",72.0,земельная доля,"0,35 га",сарай,50.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50400.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
